412_353,0.093023256,86,1
331_330,0.08045977,87,0.864942529
447_168,0.08,100,0.86
117_115,0.074468085,94,0.800531915
116_115,0.07,100,0.7525
12_5,0.056338028,71,0.605633803
587_586,0.054054054,111,0.581081081
589_586,0.054054054,111,0.581081081
447_439,0.051724138,116,0.556034483
144_112,0.04109589,73,0.441780822
650_521,0.04109589,146,0.441780822
117_116,0.04109589,73,0.441780822
54_46,0.04,75,0.43
53_5,0.04,100,0.43
574_9,0.04,100,0.43
569_349,0.038461538,78,0.413461538
429_155,0.037383178,107,0.401869159
643_140,0.035714286,112,0.383928571
117_114,0.035,200,0.37625
116_114,0.035,200,0.37625
235_234,0.034482759,87,0.370689655
115_114,0.034188034,117,0.367521368
442_381,0.034090909,88,0.366477273
664_39,0.034090909,88,0.366477273
437_394,0.032608696,92,0.350543478
491_272,0.031578947,95,0.339473684
596_423,0.031578947,95,0.339473684
148_5,0.031496063,127,0.338582677
439_168,0.03125,192,0.3359375
670_247,0.03125,96,0.3359375
453_346,0.03125,96,0.3359375
527_526,0.030927835,97,0.332474227
546_9,0.030769231,130,0.330769231
428_54,0.030612245,98,0.329081633
458_123,0.03,100,0.3225
642_639,0.03,100,0.3225
557_556,0.03,100,0.3225
436_435,0.02970297,101,0.319306931
477_472,0.02970297,101,0.319306931
586_584,0.029268293,205,0.314634146
586_585,0.029268293,205,0.314634146
620_408,0.028846154,104,0.310096154
528_464,0.028846154,104,0.310096154
412_411,0.028037383,107,0.301401869
243_218,0.027272727,110,0.293181818
427_43,0.027272727,110,0.293181818
352_351,0.027027027,111,0.290540541
556_222,0.027027027,111,0.290540541
536_306,0.027027027,111,0.290540541
516_439,0.02690583,223,0.289237668
477_470,0.026785714,112,0.287946429
477_206,0.026785714,112,0.287946429
643_141,0.026785714,112,0.287946429
463_136,0.026666667,300,0.286666667
589_588,0.026666667,300,0.286666667
354_353,0.026666667,300,0.286666667
587_584,0.026666667,300,0.286666667
604_489,0.026666667,75,0.286666667
587_585,0.026666667,300,0.286666667
588_587,0.026666667,300,0.286666667
501_500,0.026548673,113,0.28539823
442_380,0.026548673,113,0.28539823
526_164,0.026548673,113,0.28539823
578_255,0.026548673,113,0.28539823
484_272,0.026548673,113,0.28539823
343_257,0.026315789,114,0.282894737
618_27,0.026315789,114,0.282894737
659_263,0.026315789,114,0.282894737
620_407,0.026086957,115,0.280434783
620_223,0.025862069,116,0.278017241
102_57,0.025862069,116,0.278017241
537_536,0.025862069,116,0.278017241
602_481,0.025641026,117,0.275641026
303_290,0.025641026,117,0.275641026
579_255,0.025641026,117,0.275641026
659_261,0.025423729,118,0.273305085
472_207,0.025316456,79,0.272151899
537_306,0.025210084,119,0.271008403
523_389,0.025,120,0.26875
212_134,0.025,200,0.26875
558_556,0.024590164,122,0.264344262
491_484,0.024590164,122,0.264344262
509_234,0.024590164,122,0.264344262
148_53,0.024539877,163,0.263803681
491_274,0.024390244,123,0.262195122
596_422,0.024390244,123,0.262195122
488_275,0.023809524,126,0.255952381
605_488,0.023809524,126,0.255952381
488_273,0.023809524,126,0.255952381
515_334,0.023622047,127,0.253937008
621_443,0.023622047,127,0.253937008
343_263,0.023622047,127,0.253937008
306_241,0.0234375,128,0.251953125
521_437,0.0234375,256,0.251953125
516_334,0.0234375,128,0.251953125
242_241,0.0234375,128,0.251953125
589_584,0.023333333,300,0.250833333
589_585,0.023333333,300,0.250833333
408_226,0.023255814,129,0.25
536_242,0.023255814,129,0.25
295_290,0.022900763,131,0.246183206
504_365,0.022900763,131,0.246183206
411_353,0.022900763,131,0.246183206
454_376,0.022727273,88,0.244318182
443_223,0.022727273,132,0.244318182
263_257,0.022556391,133,0.242481203
472_197,0.022222222,90,0.238888889
538_450,0.022222222,135,0.238888889
541_348,0.022058824,136,0.237132353
270_116,0.022058824,136,0.237132353
477_200,0.021978022,91,0.236263736
145_144,0.021978022,91,0.236263736
562_448,0.021978022,91,0.236263736
329_186,0.02189781,137,0.23540146
270_115,0.02189781,137,0.23540146
576_477,0.02189781,137,0.23540146
537_242,0.02189781,137,0.23540146
602_176,0.021582734,139,0.232014388
523_388,0.021582734,139,0.232014388
565_219,0.021582734,139,0.232014388
328_154,0.021505376,93,0.231182796
407_226,0.021428571,140,0.230357143
541_236,0.021428571,140,0.230357143
118_116,0.021428571,140,0.230357143
427_268,0.021428571,140,0.230357143
650_524,0.021352313,281,0.229537367
272_271,0.020979021,143,0.225524476
521_394,0.020979021,143,0.225524476
84_11,0.020833333,144,0.223958333
46_45,0.020833333,144,0.223958333
254_27,0.020689655,145,0.222413793
485_174,0.020618557,194,0.221649485
555_248,0.020547945,146,0.220890411
454_381,0.020547945,146,0.220890411
600_457,0.020408163,147,0.219387755
409_388,0.020408163,147,0.219387755
622_412,0.020134228,298,0.216442953
558_222,0.02,100,0.215
636_520,0.02,200,0.215
493_187,0.02,100,0.215
444_163,0.02,200,0.215
472_193,0.02,100,0.215
605_604,0.02,100,0.215
554_281,0.02,100,0.215
648_390,0.02,100,0.215
624_284,0.02,100,0.215
146_115,0.02,100,0.215
125_98,0.02,100,0.215
333_157,0.02,100,0.215
472_196,0.02,100,0.215
7_5,0.02,200,0.215
340_339,0.02,100,0.215
412_354,0.02,200,0.215
557_222,0.02,100,0.215
397_396,0.02,200,0.215
513_287,0.02,100,0.215
146_113,0.02,100,0.215
555_251,0.02,100,0.215
558_221,0.02,100,0.215
131_108,0.02,100,0.215
54_45,0.02,100,0.215
472_200,0.02,100,0.215
656_242,0.01986755,151,0.213576159
652_511,0.01986755,151,0.213576159
477_193,0.01980198,101,0.212871287
453_237,0.019736842,152,0.212171053
443_225,0.019480519,154,0.209415584
452_176,0.019480519,154,0.209415584
603_481,0.019354839,155,0.208064516
621_408,0.019230769,156,0.206730769
303_295,0.019230769,156,0.206730769
623_465,0.01910828,157,0.205414013
453_234,0.01910828,157,0.205414013
307_306,0.01910828,157,0.205414013
343_342,0.018987342,158,0.204113924
450_242,0.018987342,158,0.204113924
659_257,0.018867925,159,0.202830189
499_140,0.018867925,212,0.202830189
516_447,0.018867925,159,0.202830189
53_7,0.018691589,107,0.200934579
649_524,0.01863354,161,0.200310559
428_43,0.018518519,162,0.199074074
263_261,0.018518519,162,0.199074074
537_307,0.018518519,162,0.199074074
498_312,0.018404908,163,0.197852761
527_525,0.018292683,164,0.196646341
581_399,0.018072289,166,0.194277108
515_447,0.017964072,334,0.193113772
621_407,0.017964072,167,0.193113772
333_148,0.017777778,225,0.191111111
602_480,0.017751479,169,0.190828402
334_168,0.017751479,169,0.190828402
664_329,0.017751479,169,0.190828402
656_536,0.017647059,170,0.189705882
299_290,0.017647059,170,0.189705882
560_465,0.01754386,171,0.188596491
495_98,0.01754386,171,0.188596491
610_254,0.01754386,171,0.188596491
464_463,0.0175,400,0.188125
270_117,0.01744186,172,0.1875
656_306,0.01734104,173,0.186416185
408_223,0.01734104,173,0.186416185
623_276,0.01734104,173,0.186416185
428_46,0.01734104,173,0.186416185
609_27,0.01734104,173,0.186416185
506_365,0.017241379,174,0.185344828
475_474,0.017142857,175,0.184285714
475_205,0.017142857,175,0.184285714
409_389,0.017142857,175,0.184285714
428_268,0.017142857,175,0.184285714
307_242,0.017142857,175,0.184285714
450_306,0.017045455,176,0.183238636
536_450,0.017045455,176,0.183238636
366_365,0.016949153,177,0.18220339
54_47,0.016949153,177,0.18220339
307_305,0.016853933,178,0.181179775
411_354,0.016853933,356,0.181179775
618_610,0.016853933,178,0.181179775
623_547,0.016759777,179,0.180167598
536_241,0.016666667,180,0.179166667
525_164,0.016666667,180,0.179166667
624_451,0.016574586,181,0.178176796
342_257,0.016574586,181,0.178176796
591_229,0.016483516,182,0.177197802
524_409,0.016393443,122,0.176229508
623_559,0.016393443,183,0.176229508
407_223,0.016304348,184,0.175271739
450_307,0.016216216,185,0.174324324
610_609,0.016216216,185,0.174324324
649_388,0.016129032,186,0.173387097
408_225,0.016042781,187,0.172459893
560_276,0.016042781,187,0.172459893
381_380,0.016042781,187,0.172459893
652_237,0.015873016,189,0.170634921
299_295,0.015873016,189,0.170634921
511_346,0.015706806,191,0.168848168
346_237,0.015706806,191,0.168848168
652_234,0.015625,192,0.16796875
560_547,0.015544041,193,0.167098446
663_329,0.015544041,193,0.167098446
270_118,0.015463918,194,0.166237113
576_195,0.015228426,197,0.163705584
623_548,0.015228426,197,0.163705584
616_295,0.015228426,197,0.163705584
560_559,0.015228426,197,0.163705584
407_225,0.015151515,198,0.162878788
477_191,0.015,200,0.16125
510_346,0.015,200,0.16125
605_273,0.015,200,0.16125
346_234,0.015,200,0.16125
605_275,0.015,200,0.16125
524_437,0.015,400,0.16125
554_279,0.014925373,201,0.160447761
12_6,0.014925373,201,0.160447761
274_272,0.014925373,201,0.160447761
651_346,0.014851485,202,0.159653465
278_276,0.014778325,203,0.158866995
46_43,0.014705882,204,0.158088235
206_205,0.014634146,205,0.157317073
474_470,0.014634146,205,0.157317073
474_206,0.014634146,205,0.157317073
470_205,0.014634146,205,0.157317073
388_387,0.014563107,206,0.156553398
442_378,0.014492754,207,0.155797101
454_442,0.014492754,207,0.155797101
206_195,0.014423077,208,0.155048077
481_176,0.014423077,208,0.155048077
470_195,0.014423077,208,0.155048077
581_579,0.014354067,209,0.15430622
509_236,0.014218009,211,0.152843602
600_98,0.014218009,211,0.152843602
654_560,0.014218009,211,0.152843602
560_548,0.014218009,211,0.152843602
499_141,0.014150943,212,0.152122642
314_140,0.014084507,213,0.151408451
574_546,0.014084507,213,0.151408451
487_273,0.014018692,214,0.150700935
249_248,0.014018692,214,0.150700935
649_389,0.014018692,214,0.150700935
659_448,0.014018692,214,0.150700935
536_305,0.013953488,215,0.15
212_103,0.013953488,215,0.15
656_307,0.013888889,216,0.149305556
403_163,0.013888889,216,0.149305556
495_457,0.013824885,217,0.148617512
400_171,0.013824885,217,0.148617512
524_389,0.01369863,219,0.147260274
178_176,0.01369863,219,0.147260274
458_130,0.01369863,219,0.147260274
268_54,0.013636364,220,0.146590909
515_439,0.013636364,220,0.146590909
649_437,0.013574661,221,0.145927602
357_118,0.013574661,221,0.145927602
118_115,0.013574661,221,0.145927602
538_242,0.013513514,222,0.14527027
207_206,0.013452915,223,0.144618834
620_225,0.013333333,225,0.143333333
314_141,0.013333333,225,0.143333333
324_155,0.013333333,225,0.143333333
537_241,0.013274336,226,0.142699115
307_241,0.013274336,226,0.142699115
498_138,0.013274336,226,0.142699115
604_488,0.013274336,226,0.142699115
249_247,0.013215859,227,0.142070485
621_225,0.013157895,228,0.141447368
148_78,0.013157895,228,0.141447368
530_290,0.013157895,228,0.141447368
484_274,0.013157895,228,0.141447368
573_57,0.013100437,229,0.140829694
84_2,0.013100437,229,0.140829694
428_426,0.012987013,231,0.13961039
286_76,0.012987013,231,0.13961039
497_121,0.012987013,231,0.13961039
457_98,0.012931034,232,0.139008621
483_174,0.012875536,233,0.138412017
660_563,0.012875536,233,0.138412017
660_260,0.012875536,233,0.138412017
148_12,0.012820513,156,0.137820513
532_466,0.012820513,234,0.137820513
388_386,0.012765957,235,0.137234043
454_380,0.012765957,235,0.137234043
451_441,0.012765957,235,0.137234043
573_102,0.012711864,236,0.136652542
493_492,0.012658228,237,0.136075949
492_38,0.012658228,237,0.136075949
225_223,0.012658228,237,0.136075949
270_114,0.012658228,237,0.136075949
115_113,0.012618297,317,0.135646688
563_343,0.012605042,238,0.135504202
564_260,0.012605042,238,0.135504202
577_298,0.012605042,238,0.135504202
663_325,0.012605042,238,0.135504202
577_529,0.012605042,238,0.135504202
659_343,0.0125,240,0.134375
538_536,0.012448133,241,0.133817427
47_43,0.012448133,241,0.133817427
358_114,0.012396694,242,0.133264463
329_39,0.012345679,243,0.132716049
125_109,0.012345679,243,0.132716049
475_195,0.012295082,244,0.132172131
298_297,0.012295082,244,0.132172131
538_306,0.012295082,244,0.132172131
529_297,0.012295082,244,0.132172131
282_118,0.012295082,244,0.132172131
54_43,0.012244898,245,0.131632653
381_376,0.012195122,246,0.131097561
321_318,0.012195122,82,0.131097561
251_248,0.012195122,246,0.131097561
520_363,0.012145749,247,0.130566802
526_525,0.012048193,249,0.129518072
616_299,0.012048193,249,0.129518072
576_470,0.012048193,249,0.129518072
473_206,0.012048193,249,0.129518072
473_470,0.012048193,249,0.129518072
576_206,0.012048193,249,0.129518072
426_43,0.012048193,83,0.129518072
600_130,0.011952191,251,0.128486056
651_236,0.011952191,251,0.128486056
357_270,0.011952191,251,0.128486056
236_235,0.011952191,251,0.128486056
510_236,0.011952191,251,0.128486056
474_204,0.011904762,252,0.12797619
491_273,0.011904762,252,0.12797619
491_275,0.011904762,252,0.12797619
47_46,0.011904762,252,0.12797619
476_205,0.011904762,252,0.12797619
476_474,0.011904762,252,0.12797619
410_281,0.011904762,252,0.12797619
226_225,0.011904762,252,0.12797619
205_204,0.011904762,252,0.12797619
488_487,0.011857708,253,0.127470356
268_47,0.011811024,254,0.126968504
511_234,0.011764706,255,0.126470588
471_193,0.011764706,255,0.126470588
656_241,0.011764706,255,0.126470588
106_84,0.01171875,256,0.125976562
326_99,0.01171875,256,0.125976562
195_191,0.01171875,256,0.125976562
148_6,0.011673152,257,0.125486381
524_388,0.011627907,258,0.125
78_12,0.011627907,172,0.125
474_198,0.011583012,259,0.124517375
474_203,0.011583012,259,0.124517375
670_249,0.011583012,259,0.124517375
205_198,0.011583012,259,0.124517375
205_203,0.011583012,259,0.124517375
480_176,0.011538462,260,0.124038462
358_146,0.011538462,260,0.124038462
370_369,0.011494253,261,0.123563218
576_472,0.011494253,261,0.123563218
450_241,0.011494253,261,0.123563218
609_254,0.011450382,262,0.123091603
651_511,0.011406844,263,0.122623574
649_521,0.011406844,263,0.122623574
516_515,0.011363636,264,0.122159091
471_197,0.011320755,265,0.121698113
471_207,0.011320755,265,0.121698113
471_196,0.011320755,265,0.121698113
471_200,0.011320755,265,0.121698113
664_186,0.011320755,265,0.121698113
471_195,0.011320755,265,0.121698113
473_471,0.011320755,265,0.121698113
515_168,0.011278195,266,0.121240602
343_260,0.011278195,266,0.121240602
193_192,0.011278195,266,0.121240602
165_164,0.011235955,267,0.120786517
534_300,0.01119403,268,0.120335821
118_117,0.011152416,269,0.119888476
219_218,0.011152416,269,0.119888476
619_227,0.011152416,269,0.119888476
343_261,0.011111111,270,0.119444444
484_273,0.011111111,270,0.119444444
484_275,0.011111111,270,0.119444444
348_236,0.011070111,271,0.11900369
486_275,0.011070111,271,0.11900369
663_39,0.011070111,271,0.11900369
207_191,0.011070111,271,0.11900369
497_495,0.011070111,271,0.11900369
649_394,0.011070111,271,0.11900369
375_19,0.011029412,272,0.118566176
440_349,0.011029412,272,0.118566176
350_349,0.011029412,272,0.118566176
472_206,0.011029412,272,0.118566176
472_470,0.011029412,272,0.118566176
53_12,0.010989011,182,0.118131868
333_5,0.010989011,364,0.118131868
282_119,0.010989011,273,0.118131868
530_529,0.010948905,274,0.11770073
530_298,0.010948905,274,0.11770073
616_303,0.010909091,275,0.117272727
650_409,0.010909091,275,0.117272727
200_192,0.010869565,276,0.116847826
473_192,0.010869565,276,0.116847826
196_192,0.010869565,276,0.116847826
197_192,0.010869565,276,0.116847826
437_409,0.010869565,276,0.116847826
207_192,0.010869565,276,0.116847826
195_192,0.010869565,276,0.116847826
451_284,0.010830325,277,0.116425993
389_386,0.010791367,278,0.116007194
509_346,0.010791367,278,0.116007194
267_205,0.010752688,279,0.115591398
635_440,0.010752688,279,0.115591398
497_111,0.010752688,279,0.115591398
569_440,0.010752688,279,0.115591398
281_279,0.010714286,280,0.115178571
577_297,0.010638298,282,0.114361702
197_191,0.010638298,282,0.114361702
53_6,0.010600707,283,0.113957597
527_165,0.010600707,283,0.113957597
7_6,0.010600707,283,0.113957597
427_54,0.010600707,283,0.113957597
476_193,0.010600707,283,0.113957597
204_193,0.010600707,283,0.113957597
428_45,0.01056338,284,0.113556338
62_7,0.01056338,284,0.113556338
342_263,0.01048951,286,0.112762238
538_307,0.010452962,287,0.112369338
525_404,0.010452962,287,0.112369338
524_394,0.010452962,287,0.112369338
196_191,0.010452962,287,0.112369338
525_165,0.010416667,288,0.111979167
320_124,0.010416667,288,0.111979167
486_273,0.010380623,289,0.111591696
481_480,0.010309278,291,0.110824742
603_176,0.010309278,291,0.110824742
358_117,0.010309278,291,0.110824742
570_29,0.010309278,291,0.110824742
207_204,0.010238908,293,0.110068259
204_200,0.010238908,293,0.110068259
476_200,0.010238908,293,0.110068259
476_196,0.010238908,293,0.110068259
476_207,0.010238908,293,0.110068259
204_196,0.010238908,293,0.110068259
473_204,0.010238908,293,0.110068259
204_197,0.010238908,293,0.110068259
476_197,0.010238908,293,0.110068259
476_195,0.010238908,293,0.110068259
204_195,0.010238908,293,0.110068259
198_193,0.010238908,293,0.110068259
476_473,0.010238908,293,0.110068259
78_7,0.010135135,296,0.108952703
426_54,0.010135135,296,0.108952703
473_191,0.01010101,297,0.108585859
321_18,0.010067114,298,0.108221477
306_305,0.01,300,0.1075
275_271,0.01,300,0.1075
473_203,0.01,300,0.1075
260_259,0.01,200,0.1075
473_472,0.01,100,0.1075
106_11,0.01,200,0.1075
415_414,0.01,200,0.1075
187_38,0.01,200,0.1075
207_198,0.01,300,0.1075
186_39,0.01,300,0.1075
604_273,0.01,300,0.1075
524_521,0.01,200,0.1075
146_117,0.01,200,0.1075
200_198,0.01,300,0.1075
415_413,0.01,200,0.1075
304_111,0.01,300,0.1075
473_198,0.01,300,0.1075
495_125,0.01,300,0.1075
259_258,0.01,300,0.1075
622_411,0.01,200,0.1075
273_271,0.01,300,0.1075
604_275,0.01,300,0.1075
207_203,0.01,300,0.1075
552_419,0.01,200,0.1075
440_350,0.01,200,0.1075
603_602,0.01,200,0.1075
305_242,0.01,300,0.1075
443_226,0.01,100,0.1075
635_350,0.01,300,0.1075
114_113,0.01,200,0.1075
305_241,0.01,200,0.1075
605_489,0.01,200,0.1075
419_417,0.01,200,0.1075
447_334,0.01,300,0.1075
263_259,0.01,300,0.1075
380_378,0.01,300,0.1075
551_415,0.01,200,0.1075
611_540,0.01,200,0.1075
607_520,0.01,200,0.1075
656_539,0.01,300,0.1075
583_2,0.01,300,0.1075
539_538,0.01,300,0.1075
400_170,0.01,200,0.1075
569_350,0.01,300,0.1075
380_376,0.009966777,301,0.107142857
406_227,0.009966777,301,0.107142857
524_523,0.009966777,301,0.107142857
62_12,0.009950249,201,0.106965174
409_394,0.009933775,302,0.106788079
198_197,0.00990099,303,0.106435644
198_196,0.00990099,303,0.106435644
198_195,0.00990099,303,0.106435644
357_282,0.009868421,304,0.106085526
485_483,0.009803922,306,0.105392157
477_205,0.009803922,306,0.105392157
477_474,0.009803922,306,0.105392157
300_125,0.009771987,307,0.10504886
541_509,0.009771987,307,0.10504886
442_376,0.009771987,307,0.10504886
475_472,0.00974026,308,0.104707792
513_451,0.00974026,308,0.104707792
261_259,0.009708738,309,0.104368932
510_237,0.009708738,309,0.104368932
426_47,0.009677419,310,0.104032258
267_193,0.009677419,310,0.104032258
203_193,0.009677419,310,0.104032258
199_193,0.009677419,310,0.104032258
200_191,0.009677419,310,0.104032258
651_237,0.009646302,311,0.103697749
532_465,0.009615385,312,0.103365385
600_497,0.009615385,312,0.103365385
318_316,0.009584665,313,0.103035144
643_314,0.009584665,313,0.103035144
504_366,0.009569378,209,0.102870813
659_562,0.00955414,314,0.102707006
357_115,0.00955414,314,0.102707006
495_130,0.00955414,314,0.102707006
358_116,0.00955414,314,0.102707006
598_355,0.00955414,314,0.102707006
268_45,0.00955414,314,0.102707006
476_471,0.00952381,315,0.102380952
622_353,0.00952381,315,0.102380952
471_204,0.00952381,315,0.102380952
450_305,0.00952381,315,0.102380952
404_164,0.009463722,317,0.101735016
428_427,0.009433962,318,0.101415094
487_486,0.009433962,106,0.101415094
576_207,0.009433962,212,0.101415094
193_191,0.009375,320,0.10078125
203_197,0.009375,320,0.10078125
203_196,0.009375,320,0.10078125
267_195,0.009375,320,0.10078125
203_200,0.009375,320,0.10078125
199_197,0.009375,320,0.10078125
199_196,0.009375,320,0.10078125
199_195,0.009375,320,0.10078125
267_200,0.009375,320,0.10078125
409_387,0.009375,320,0.10078125
203_195,0.009375,320,0.10078125
267_196,0.009375,320,0.10078125
267_207,0.009375,320,0.10078125
267_197,0.009375,320,0.10078125
472_191,0.009375,320,0.10078125
300_212,0.009345794,321,0.10046729
471_198,0.00931677,322,0.10015528
106_2,0.009287926,323,0.099845201
429_324,0.009230769,325,0.099230769
489_488,0.009202454,326,0.09892638
204_192,0.009202454,326,0.09892638
476_192,0.009202454,326,0.09892638
538_241,0.009202454,326,0.09892638
337_330,0.009146341,328,0.098323171
516_166,0.009146341,328,0.098323171
532_276,0.009146341,328,0.098323171
555_249,0.009118541,329,0.098024316
581_578,0.009090909,220,0.097727273
650_649,0.009090909,220,0.097727273
597_29,0.009090909,330,0.097727273
212_109,0.009063444,331,0.097432024
448_261,0.009063444,331,0.097432024
507_366,0.009036145,332,0.097138554
153_152,0.009036145,332,0.097138554
507_506,0.009036145,332,0.097138554
539_450,0.009036145,332,0.097138554
45_43,0.009009009,333,0.096846847
527_404,0.009009009,333,0.096846847
608_492,0.009009009,333,0.096846847
470_207,0.00896861,223,0.096412556
576_197,0.00896861,223,0.096412556
251_250,0.008955224,335,0.096268657
304_125,0.008955224,335,0.096268657
513_284,0.008928571,336,0.095982143
198_192,0.008928571,336,0.095982143
492_187,0.008902077,337,0.095697329
270_146,0.008902077,337,0.095697329
658_108,0.00887574,338,0.095414201
597_266,0.00887574,338,0.095414201
564_563,0.00887574,338,0.095414201
617_108,0.00887574,338,0.095414201
564_258,0.00887574,338,0.095414201
564_263,0.00887574,338,0.095414201
426_268,0.008849558,113,0.095132743
464_136,0.008849558,113,0.095132743
649_387,0.008823529,340,0.094852941
376_19,0.008797654,341,0.09457478
470_191,0.00877193,342,0.094298246
564_261,0.00877193,342,0.094298246
237_234,0.00877193,342,0.094298246
206_191,0.00877193,342,0.094298246
576_196,0.00877193,228,0.094298246
261_258,0.008746356,343,0.094023324
457_130,0.00872093,344,0.09375
321_316,0.008695652,345,0.093478261
541_510,0.008645533,347,0.092939481
541_235,0.008645533,347,0.092939481
470_197,0.008547009,234,0.091880342
263_260,0.008547009,351,0.091880342
206_197,0.008547009,234,0.091880342
556_318,0.008522727,352,0.091619318
267_192,0.008498584,353,0.091359773
534_109,0.008498584,353,0.091359773
203_192,0.008498584,353,0.091359773
199_192,0.008498584,353,0.091359773
579_399,0.008426966,356,0.090589888
576_473,0.008403361,238,0.090336134
541_234,0.008403361,357,0.090336134
623_466,0.008379888,358,0.090083799
275_274,0.008379888,358,0.090083799
470_196,0.008368201,239,0.089958159
206_196,0.008368201,239,0.089958159
243_219,0.008356546,359,0.089832869
509_348,0.008310249,361,0.08933518
471_191,0.008298755,241,0.089211618
47_45,0.008264463,363,0.088842975
530_299,0.008241758,364,0.088598901
472_471,0.008219178,365,0.088356164
563_257,0.008196721,366,0.088114754
526_165,0.008152174,368,0.08763587
578_399,0.008152174,368,0.08763587
168_166,0.008130081,369,0.087398374
560_466,0.008108108,370,0.087162162
192_191,0.008064516,248,0.086693548
607_362,0.008042895,373,0.086461126
236_234,0.008042895,373,0.086461126
291_287,0.008042895,373,0.086461126
487_271,0.00802139,374,0.086229947
538_537,0.008,125,0.086
623_532,0.008,125,0.086
261_257,0.008,250,0.086
634_506,0.008,375,0.086
472_192,0.007978723,376,0.085771277
576_200,0.007968127,251,0.085657371
634_366,0.007936508,378,0.08531746
475_191,0.007936508,378,0.08531746
523_409,0.007905138,253,0.084980237
282_116,0.007894737,380,0.084868421
348_237,0.007894737,380,0.084868421
318_18,0.007894737,380,0.084868421
563_263,0.007853403,382,0.084424084
530_303,0.0078125,384,0.083984375
556_321,0.0078125,384,0.083984375
509_237,0.007751938,387,0.083333333
475_207,0.007722008,259,0.083011583
474_193,0.007692308,390,0.082692308
194_193,0.007692308,390,0.082692308
205_193,0.007692308,390,0.082692308
541_511,0.007672634,391,0.082480818
576_193,0.007662835,261,0.082375479
439_334,0.007653061,392,0.082270408
534_103,0.007653061,392,0.082270408
534_134,0.007653061,392,0.082270408
470_200,0.007633588,262,0.082061069
206_200,0.007633588,262,0.082061069
448_257,0.007614213,394,0.081852792
260_257,0.007614213,394,0.081852792
488_484,0.007575758,396,0.081439394
427_47,0.007556675,397,0.081234257
530_295,0.007556675,397,0.081234257
288_287,0.0075,400,0.080625
537_305,0.0075,400,0.080625
205_200,0.0075,400,0.080625
474_473,0.0075,400,0.080625
474_200,0.0075,400,0.080625
454_19,0.0075,400,0.080625
489_273,0.0075,400,0.080625
486_271,0.0075,400,0.080625
665_663,0.007481297,401,0.08042394
477_471,0.007462687,402,0.080223881
557_318,0.007462687,402,0.080223881
558_318,0.007462687,402,0.080223881
148_7,0.007462687,268,0.080223881
660_342,0.007425743,404,0.079826733
475_197,0.007407407,270,0.07962963
186_182,0.007352941,408,0.079044118
206_193,0.007352941,272,0.079044118
470_193,0.007352941,272,0.079044118
560_532,0.00729927,137,0.078467153
348_235,0.007281553,412,0.078276699
475_196,0.007272727,275,0.078181818
499_314,0.007263923,413,0.078087167
477_192,0.007263923,413,0.078087167
357_126,0.007246377,414,0.077898551
347_235,0.007246377,414,0.077898551
526_404,0.007177033,418,0.07715311
357_116,0.007159905,419,0.076968974
313_2,0.007142857,420,0.076785714
510_348,0.007109005,422,0.076421801
651_348,0.007075472,424,0.076061321
475_473,0.007017544,285,0.075438596
78_5,0.006993007,143,0.075174825
477_476,0.006976744,430,0.075
477_204,0.006976744,430,0.075
523_387,0.006928406,433,0.07448037
558_321,0.006912442,434,0.074308756
557_321,0.006912442,434,0.074308756
