0,1,2,3,4,5,6
475_473,49.5890411,6.301369863,19.45205479,24.65753425,1,0
475_474,42.19178082,7.123287671,27.94520548,22.73972603,1,0
476_192,24.10958904,5.205479452,66.02739726,4.657534247,1,2
476_193,25.75342466,15.06849315,41.91780822,17.26027397,1,2
476_195,45.47945205,13.15068493,30.4109589,10.95890411,1,0
476_196,27.39726027,14.79452055,18.35616438,39.45205479,1,3
476_197,24.38356164,4.109589041,68.76712329,2.739726027,1,2
476_205,40.54794521,11.50684932,34.52054795,13.42465753,1,0
476_207,43.83561644,0.547945205,54.52054795,1.095890411,1,2
476_471,27.12328767,8.767123288,56.71232877,7.397260274,1,2
477_192,24.10958904,3.287671233,69.8630137,2.739726027,1,2
477_193,24.38356164,16.71232877,44.93150685,13.97260274,1,2
477_198,24.38356164,13.69863014,40.2739726,21.64383562,1,2
477_200,24.93150685,22.19178082,35.61643836,17.26027397,1,2
477_204,23.83561644,18.08219178,34.79452055,23.28767123,1,2
477_205,26.84931507,16.16438356,45.20547945,11.78082192,1,2
477_206,23.83561644,15.34246575,38.35616438,22.46575342,1,2
477_470,23.83561644,15.89041096,40,20.2739726,1,2
477_471,23.56164384,6.849315068,64.65753425,4.931506849,1,2
477_472,43.83561644,7.123287671,43.83561644,5.205479452,1,0
477_474,27.94520548,15.34246575,38.90410959,17.80821918,1,2
477_476,37.53424658,13.97260274,29.8630137,18.63013699,1,0
47_43,12.87671233,11.23287671,31.23287671,44.65753425,1,3
47_45,19.45205479,9.315068493,54.52054795,16.71232877,1,2
47_46,12.87671233,12.32876712,20.2739726,54.52054795,1,3
480_176,19.45205479,0.547945205,0.821917808,79.17808219,1,3
480_452,14.79452055,0.547945205,0.273972603,84.38356164,1,3
481_176,24.38356164,1.917808219,0.273972603,73.42465753,1,3
481_452,21.09589041,0.273972603,0.547945205,78.08219178,1,3
483_174,23.01369863,4.657534247,7.123287671,65.20547945,1,3
484_272,10.68493151,21.64383562,20.2739726,47.39726027,1,3
484_273,21.64383562,19.17808219,14.79452055,44.38356164,1,3
484_274,17.80821918,20,29.31506849,32.87671233,1,3
484_275,11.50684932,21.91780822,19.7260274,46.84931507,1,3
485_174,16.43835616,0.273972603,0.273972603,83.01369863,1,3
485_483,23.01369863,3.287671233,0.821917808,72.87671233,1,3
486_271,30.1369863,12.32876712,53.69863014,3.835616438,1,2
486_273,22.73972603,7.397260274,66.02739726,3.835616438,1,2
486_275,12.05479452,10.1369863,72.32876712,5.479452055,1,2
487_273,23.01369863,18.90410959,24.93150685,33.15068493,1,3
487_486,12.05479452,6.02739726,1.369863014,80.54794521,1,3
488_272,15.06849315,20.82191781,12.32876712,51.78082192,1,3
488_273,22.46575342,13.42465753,6.849315068,57.26027397,1,3
488_275,11.78082192,19.17808219,17.53424658,51.50684932,1,3
488_484,22.19178082,20.2739726,14.52054795,43.01369863,1,3
488_486,19.17808219,7.397260274,4.931506849,68.49315068,1,3
488_487,18.90410959,21.64383562,20.2739726,39.17808219,1,3
489_273,21.64383562,3.835616438,1.095890411,73.42465753,1,3
489_488,18.08219178,15.89041096,9.589041096,56.43835616,1,3
491_272,7.123287671,22.73972603,47.67123288,22.46575342,1,2
491_273,13.42465753,23.01369863,43.56164384,20,1,2
491_274,10.4109589,22.19178082,47.39726027,20,1,2
491_275,2.465753425,29.5890411,30.68493151,37.26027397,1,3
491_484,12.60273973,24.38356164,48.21917808,14.79452055,1,2
492_187,12.60273973,8.219178082,4.383561644,74.79452055,1,3
492_38,12.87671233,8.493150685,16.71232877,61.91780822,1,3
493_187,5.753424658,1.643835616,0,92.60273973,1,3
493_492,12.05479452,6.849315068,15.89041096,65.20547945,1,3
495_125,37.26027397,5.205479452,55.06849315,2.465753425,1,2
495_457,29.8630137,10.4109589,40.82191781,18.90410959,1,2
495_98,32.87671233,2.465753425,61.91780822,2.739726027,1,2
497_111,8.767123288,7.671232877,39.17808219,44.38356164,1,3
497_121,12.60273973,12.32876712,28.76712329,46.30136986,1,3
497_304,53.69863014,4.657534247,1.643835616,40,1,0
497_495,32.60273973,7.397260274,7.945205479,52.05479452,1,3
498_138,20.2739726,10.1369863,19.17808219,50.4109589,1,3
498_312,5.753424658,8.493150685,6.02739726,79.7260274,1,3
499_140,28.21917808,9.589041096,54.24657534,7.945205479,1,2
499_141,12.60273973,10.4109589,71.50684932,5.479452055,1,2
499_314,12.87671233,4.383561644,79.17808219,3.561643836,1,2
501_431,19.17808219,8.219178082,68.49315068,4.109589041,1,2
501_500,7.671232877,13.97260274,69.8630137,8.493150685,1,2
502_189,7.397260274,13.69863014,11.23287671,67.67123288,1,3
502_455,36.71232877,8.767123288,4.383561644,50.1369863,1,3
503_502,16.98630137,12.05479452,64.65753425,6.301369863,1,2
504_365,3.01369863,15.34246575,73.69863014,7.945205479,1,2
504_366,25.47945205,14.24657534,15.89041096,44.38356164,1,3
506_365,3.287671233,15.61643836,73.15068493,7.945205479,1,2
506_504,1.917808219,26.57534247,47.12328767,24.38356164,1,2
507_366,29.5890411,10.68493151,5.205479452,54.52054795,1,3
507_506,7.397260274,12.87671233,5.479452055,74.24657534,1,3
509_234,9.863013699,11.50684932,71.23287671,7.397260274,1,2
509_236,10.1369863,3.01369863,86.30136986,0.547945205,1,2
509_237,20.54794521,17.53424658,40.54794521,21.36986301,1,2
509_346,23.01369863,1.643835616,74.79452055,0.547945205,1,2
509_348,16.71232877,3.835616438,77.80821918,1.643835616,1,2
510_236,9.589041096,5.205479452,80.82191781,4.383561644,1,2
510_237,15.06849315,16.16438356,41.09589041,27.67123288,1,2
510_346,22.46575342,0.821917808,76.16438356,0.547945205,1,2
510_347,10.1369863,0,89.04109589,0.821917808,1,2
510_348,11.50684932,6.849315068,78.35616438,3.287671233,1,2
511_234,9.589041096,20.2739726,50.4109589,19.7260274,1,2
511_235,1.095890411,25.20547945,26.30136986,47.39726027,1,3
511_346,23.28767123,3.561643836,72.87671233,0.273972603,1,2
511_509,5.205479452,26.84931507,26.30136986,41.64383562,1,3
513_284,11.50684932,1.369863014,84.38356164,2.739726027,1,2
513_287,10.68493151,8.493150685,5.753424658,75.06849315,1,3
513_288,24.38356164,4.931506849,67.67123288,3.01369863,1,2
515_168,32.87671233,0.273972603,66.84931507,0,1,2
515_334,23.83561644,6.02739726,67.67123288,2.465753425,1,2
515_439,31.50684932,0.273972603,67.94520548,0.273972603,1,2
515_447,21.09589041,6.575342466,69.8630137,2.465753425,1,2
516_166,13.97260274,5.205479452,9.863013699,70.95890411,1,3
516_334,3.287671233,11.50684932,29.8630137,55.34246575,1,3
516_439,10.95890411,10.1369863,62.19178082,16.71232877,1,2
516_447,0.547945205,20.82191781,26.02739726,52.60273973,1,3
516_515,20.54794521,3.01369863,3.01369863,73.42465753,1,3
520_363,13.15068493,0.821917808,86.02739726,0,1,2
521_394,5.205479452,12.60273973,70.1369863,12.05479452,1,2
521_409,5.479452055,3.561643836,87.94520548,3.01369863,1,2
521_437,0.547945205,4.383561644,91.78082192,3.287671233,1,2
523_386,15.34246575,4.109589041,1.643835616,78.90410959,1,3
523_387,13.42465753,3.835616438,78.08219178,4.657534247,1,2
523_388,24.65753425,7.945205479,5.753424658,61.64383562,1,3
523_389,19.17808219,1.095890411,1.095890411,78.63013699,1,3
523_409,8.219178082,13.97260274,58.63013699,19.17808219,1,2
524_388,28.49315068,12.32876712,38.63013699,20.54794521,1,2
524_389,23.28767123,18.35616438,13.15068493,45.20547945,1,3
524_394,11.50684932,7.945205479,72.60273973,7.945205479,1,2
524_409,12.32876712,2.739726027,82.73972603,2.191780822,1,2
524_437,7.123287671,3.287671233,88.49315068,1.095890411,1,2
524_521,6.301369863,15.06849315,36.71232877,41.91780822,1,3
524_523,7.945205479,6.575342466,80,5.479452055,1,2
525_165,8.493150685,10.95890411,62.46575342,18.08219178,1,2
525_404,10.68493151,20.82191781,12.32876712,56.16438356,1,3
526_164,33.97260274,11.23287671,46.30136986,8.493150685,1,2
526_165,15.89041096,12.05479452,57.80821918,14.24657534,1,2
526_404,21.91780822,16.98630137,18.35616438,42.73972603,1,3
526_525,15.61643836,21.91780822,42.73972603,19.7260274,1,2
527_165,7.945205479,8.767123288,79.17808219,4.109589041,1,2
527_525,7.397260274,10.95890411,77.26027397,4.383561644,1,2
527_526,13.15068493,24.38356164,47.39726027,15.06849315,1,2
528_136,22.19178082,14.79452055,18.08219178,44.93150685,1,3
528_464,20.54794521,18.63013699,28.21917808,32.60273973,1,3
529_297,14.79452055,3.01369863,79.45205479,2.739726027,1,2
530_290,10.4109589,7.671232877,75.34246575,6.575342466,1,2
530_295,14.79452055,0.273972603,84.38356164,0.547945205,1,2
530_298,2.191780822,26.30136986,45.47945205,26.02739726,1,2
530_299,14.52054795,1.917808219,82.73972603,0.821917808,1,2
530_303,13.42465753,0.547945205,85.47945205,0.547945205,1,2
530_529,5.205479452,19.45205479,54.52054795,20.82191781,1,2
532_276,10.1369863,8.219178082,76.16438356,5.479452055,1,2
532_465,10.4109589,0.547945205,88.49315068,0.547945205,1,2
532_466,9.863013699,10.68493151,71.50684932,7.945205479,1,2
534_103,10.95890411,15.89041096,20,53.15068493,1,3
534_134,12.05479452,13.42465753,13.15068493,61.36986301,1,3
534_300,10.1369863,15.89041096,57.53424658,16.43835616,1,2
536_241,19.17808219,18.08219178,24.10958904,38.63013699,1,3
536_305,9.863013699,15.06849315,52.32876712,22.73972603,1,2
536_306,16.71232877,15.06849315,10.95890411,57.26027397,1,3
536_450,7.671232877,18.90410959,45.20547945,28.21917808,1,2
537_241,11.50684932,17.53424658,18.90410959,52.05479452,1,3
537_305,9.589041096,15.61643836,35.34246575,39.45205479,1,3
537_306,9.315068493,16.43835616,10.4109589,63.83561644,1,3
537_307,20.2739726,19.17808219,12.32876712,48.21917808,1,3
538_241,11.78082192,20.54794521,31.50684932,36.16438356,1,3
538_306,9.863013699,16.71232877,10.4109589,63.01369863,1,3
538_307,20.54794521,25.20547945,18.63013699,35.61643836,1,3
538_450,0.547945205,26.57534247,35.61643836,37.26027397,1,3
538_536,7.945205479,20.54794521,32.32876712,39.17808219,1,3
539_450,6.575342466,8.493150685,9.589041096,75.34246575,1,3
539_538,8.219178082,0.273972603,0.821917808,90.68493151,1,3
53_12,10.1369863,12.87671233,62.19178082,14.79452055,1,2
53_5,0.547945205,16.71232877,27.67123288,55.06849315,1,3
53_6,0.273972603,21.09589041,10.68493151,67.94520548,1,3
53_7,1.643835616,10.95890411,78.90410959,8.493150685,1,2
541_234,11.78082192,10.95890411,17.80821918,59.45205479,1,3
541_235,3.287671233,8.767123288,7.945205479,80,1,3
541_236,11.78082192,16.98630137,29.31506849,41.91780822,1,3
541_509,7.397260274,5.753424658,4.383561644,82.46575342,1,3
541_510,1.917808219,9.589041096,7.123287671,81.36986301,1,3
541_511,3.01369863,8.493150685,6.575342466,81.91780822,1,3
546_9,74.52054795,0.547945205,1.917808219,23.01369863,1,0
547_278,10.95890411,12.05479452,15.34246575,61.64383562,1,3
547_532,0.821917808,15.61643836,6.02739726,77.53424658,1,3
548_278,10.95890411,12.87671233,11.23287671,64.93150685,1,3
548_532,0.821917808,9.863013699,6.02739726,83.28767123,1,3
54_43,15.34246575,1.095890411,81.91780822,1.643835616,1,2
54_45,22.46575342,0,77.53424658,0,1,2
54_47,17.53424658,0.547945205,81.64383562,0.273972603,1,2
551_415,16.16438356,4.383561644,76.43835616,3.01369863,1,2
552_419,19.45205479,12.32876712,15.61643836,52.60273973,1,3
554_279,16.98630137,6.02739726,73.42465753,3.561643836,1,2
554_281,21.36986301,12.32876712,5.753424658,60.54794521,1,3
555_248,14.79452055,15.06849315,47.67123288,22.46575342,1,2
555_249,7.123287671,14.52054795,11.78082192,66.57534247,1,3
555_251,9.863013699,20.2739726,46.30136986,23.56164384,1,2
556_222,10.1369863,12.87671233,12.60273973,64.38356164,1,3
556_318,13.97260274,6.575342466,75.89041096,3.561643836,1,2
556_321,11.78082192,4.109589041,83.01369863,1.095890411,1,2
557_222,16.71232877,19.45205479,40,23.83561644,1,2
557_318,23.28767123,2.465753425,73.69863014,0.547945205,1,2
557_321,20.54794521,0.821917808,78.63013699,0,1,2
557_556,13.42465753,14.24657534,59.17808219,13.15068493,1,2
558_221,39.17808219,12.60273973,34.52054795,13.69863014,1,0
558_222,27.39726027,15.06849315,43.56164384,13.97260274,1,2
558_318,28.76712329,3.287671233,66.30136986,1.643835616,1,2
558_321,38.63013699,0.273972603,60.2739726,0.821917808,1,2
558_556,29.04109589,10.4109589,55.89041096,4.657534247,1,2
559_278,26.57534247,18.35616438,39.7260274,15.34246575,1,2
559_532,15.61643836,23.28767123,40.82191781,20.2739726,1,2
560_276,12.05479452,14.52054795,50.95890411,22.46575342,1,2
560_465,12.32876712,6.02739726,76.71232877,4.931506849,1,2
560_466,11.78082192,16.71232877,42.73972603,28.76712329,1,2
560_532,3.01369863,14.24657534,10.95890411,71.78082192,1,3
560_547,2.739726027,17.53424658,47.39726027,32.32876712,1,2
560_548,2.739726027,15.89041096,56.43835616,24.93150685,1,2
560_559,16.43835616,11.78082192,10.68493151,61.09589041,1,3
562_263,26.84931507,13.42465753,9.589041096,50.1369863,1,3
562_448,6.301369863,5.479452055,2.191780822,86.02739726,1,3
563_257,25.75342466,10.1369863,18.35616438,45.75342466,1,3
563_259,10.95890411,1.369863014,0.547945205,87.12328767,1,3
563_263,16.71232877,0.273972603,0.273972603,82.73972603,1,3
563_342,12.60273973,14.79452055,27.12328767,45.47945205,1,3
563_343,13.97260274,11.23287671,12.32876712,62.46575342,1,3
564_260,10.4109589,12.32876712,46.57534247,30.68493151,1,2
564_261,14.79452055,8.219178082,67.12328767,9.863013699,1,2
564_263,16.43835616,9.589041096,14.79452055,59.17808219,1,3
564_563,1.095890411,1.369863014,96.98630137,0.547945205,1,2
565_219,23.28767123,17.53424658,20,39.17808219,1,3
569_350,27.12328767,1.369863014,70.4109589,1.095890411,1,2
569_440,5.753424658,11.50684932,63.01369863,19.7260274,1,2
570_266,10.4109589,14.24657534,9.863013699,65.47945205,1,3
570_29,18.63013699,22.73972603,29.04109589,29.5890411,1,3
570_424,9.589041096,3.287671233,83.56164384,3.561643836,1,2
573_102,19.7260274,16.71232877,16.98630137,46.57534247,1,3
573_313,13.97260274,1.369863014,81.36986301,3.287671233,1,2
573_57,20.82191781,15.61643836,23.01369863,40.54794521,1,3
574_546,18.90410959,7.671232877,27.94520548,45.47945205,1,3
574_9,64.93150685,3.287671233,0.821917808,30.95890411,1,0
576_196,10.68493151,17.80821918,10.4109589,61.09589041,1,3
576_197,10.68493151,5.479452055,75.89041096,7.945205479,1,2
576_200,1.369863014,28.21917808,29.31506849,41.09589041,1,3
576_206,11.50684932,24.10958904,21.64383562,42.73972603,1,3
576_207,43.83561644,1.917808219,53.97260274,0.273972603,1,2
576_470,11.50684932,21.09589041,25.20547945,42.19178082,1,3
576_472,43.83561644,8.493150685,33.42465753,14.24657534,1,0
576_477,23.28767123,14.52054795,11.50684932,50.68493151,1,3
577_297,55.06849315,5.753424658,33.42465753,5.753424658,1,0
577_298,55.06849315,0.821917808,0,44.10958904,1,0
577_529,55.06849315,3.561643836,6.301369863,35.06849315,1,0
578_255,16.43835616,7.671232877,71.50684932,4.383561644,1,2
578_399,14.24657534,3.561643836,80.54794521,1.643835616,1,2
579_255,27.12328767,7.123287671,61.64383562,4.109589041,1,2
579_399,24.93150685,4.109589041,69.04109589,1.917808219,1,2
581_255,24.93150685,10.4109589,53.69863014,10.95890411,1,2
581_399,22.73972603,3.01369863,72.32876712,1.917808219,1,2
581_578,13.69863014,18.90410959,27.67123288,39.7260274,1,3
581_579,21.91780822,18.08219178,20.2739726,39.7260274,1,3
583_2,42.19178082,9.863013699,25.20547945,22.73972603,1,0
586_584,1.369863014,18.35616438,25.75342466,54.52054795,1,3
586_585,1.369863014,19.7260274,28.21917808,50.68493151,1,3
587_585,21.36986301,16.16438356,27.67123288,34.79452055,1,3
587_586,22.73972603,13.42465753,44.93150685,18.90410959,1,2
588_587,22.46575342,1.643835616,0.821917808,75.06849315,1,3
589_584,23.28767123,8.219178082,10.1369863,58.35616438,1,3
589_585,23.28767123,14.24657534,12.60273973,49.8630137,1,3
589_586,24.10958904,10.95890411,11.23287671,53.69863014,1,3
589_588,24.10958904,5.753424658,62.46575342,7.671232877,1,2
591_229,41.36986301,12.05479452,36.98630137,9.589041096,1,0
596_422,2.191780822,7.945205479,78.35616438,11.50684932,1,2
596_423,1.095890411,18.08219178,62.73972603,18.08219178,1,2
597_266,18.08219178,21.91780822,19.7260274,40.2739726,1,3
598_355,13.69863014,15.61643836,53.15068493,17.53424658,1,2
600_130,25.20547945,5.753424658,60.2739726,8.767123288,1,2
600_457,11.23287671,16.16438356,9.863013699,62.73972603,1,3
600_497,13.69863014,14.52054795,57.80821918,13.97260274,1,2
600_98,14.24657534,9.863013699,66.84931507,9.04109589,1,2
602_176,11.50684932,16.16438356,62.46575342,9.863013699,1,2
602_480,17.53424658,0,82.46575342,0,1,2
602_481,19.7260274,0,80.2739726,0,1,2
603_176,9.863013699,6.575342466,4.931506849,78.63013699,1,3
603_481,27.39726027,8.767123288,53.97260274,9.863013699,1,2
603_602,12.87671233,2.191780822,0.821917808,84.10958904,1,3
604_273,14.52054795,4.109589041,3.561643836,77.80821918,1,3
604_275,8.767123288,7.397260274,2.739726027,81.09589041,1,3
604_488,14.79452055,19.7260274,15.06849315,50.4109589,1,3
605_273,17.80821918,13.42465753,13.42465753,55.34246575,1,3
605_275,8.767123288,16.43835616,27.39726027,47.39726027,1,3
605_488,17.53424658,20.54794521,38.08219178,23.83561644,1,2
605_489,14.79452055,13.97260274,61.91780822,9.315068493,1,2
605_604,12.05479452,11.50684932,65.75342466,10.68493151,1,2
607_362,12.60273973,0,87.39726027,0,1,2
607_363,13.15068493,1.917808219,84.38356164,0.547945205,1,2
607_520,1.643835616,14.52054795,30.68493151,53.15068493,1,3
608_492,68.76712329,6.02739726,21.09589041,4.109589041,1,0
609_254,9.315068493,5.205479452,80.82191781,4.657534247,1,2
609_27,11.50684932,8.493150685,67.67123288,12.32876712,1,2
610_254,9.589041096,3.561643836,86.02739726,0.821917808,1,2
610_609,0.273972603,13.15068493,77.26027397,9.315068493,1,2
611_540,10.95890411,11.50684932,16.71232877,60.82191781,1,3
616_295,22.73972603,2.191780822,72.32876712,2.739726027,1,2
616_303,23.28767123,8.767123288,62.73972603,5.205479452,1,2
616_530,22.73972603,0.821917808,0.547945205,75.89041096,1,3
617_108,39.45205479,0.821917808,0.821917808,58.90410959,1,3
618_254,9.863013699,1.095890411,88.49315068,0.547945205,1,2
618_27,12.32876712,3.01369863,84.10958904,0.547945205,1,2
618_610,1.643835616,16.16438356,69.8630137,12.32876712,1,2
619_227,12.32876712,14.52054795,42.73972603,30.4109589,1,2
620_225,10.4109589,13.42465753,12.87671233,63.28767123,1,3
620_407,6.849315068,17.53424658,44.93150685,30.68493151,1,2
620_408,0.821917808,9.863013699,80.2739726,9.04109589,1,2
621_225,10.68493151,17.53424658,47.67123288,24.10958904,1,2
621_407,7.123287671,7.671232877,75.61643836,9.589041096,1,2
621_408,2.191780822,1.917808219,93.42465753,2.465753425,1,2
621_443,5.753424658,15.89041096,47.12328767,31.23287671,1,2
622_411,33.69863014,4.109589041,3.835616438,58.35616438,1,3
622_412,54.52054795,4.931506849,32.60273973,7.945205479,1,0
623_276,15.61643836,13.97260274,54.52054795,15.89041096,1,2
623_465,14.52054795,7.671232877,75.06849315,2.739726027,1,2
623_466,15.61643836,14.24657534,53.42465753,16.71232877,1,2
623_532,9.589041096,15.89041096,15.34246575,59.17808219,1,3
623_547,9.315068493,18.35616438,50.68493151,21.64383562,1,2
623_548,9.315068493,20,60,10.68493151,1,2
623_559,23.83561644,17.53424658,13.69863014,44.93150685,1,3
624_284,23.28767123,7.945205479,62.73972603,6.02739726,1,2
624_451,25.47945205,14.24657534,14.24657534,46.02739726,1,3
62_12,42.46575342,10.1369863,27.12328767,20.2739726,1,0
62_5,35.89041096,5.479452055,2.465753425,56.16438356,1,3
62_53,35.89041096,6.301369863,6.575342466,51.23287671,1,3
62_7,37.26027397,11.78082192,27.94520548,23.01369863,1,0
634_366,26.84931507,11.23287671,9.589041096,52.32876712,1,3
634_506,3.01369863,15.34246575,11.78082192,69.8630137,1,3
635_350,23.28767123,0.273972603,76.43835616,0,1,2
635_440,13.97260274,2.465753425,82.73972603,0.821917808,1,2
636_520,0,13.97260274,24.38356164,61.64383562,1,3
642_639,24.93150685,0.547945205,0,74.52054795,1,3
643_141,11.78082192,14.24657534,63.28767123,10.68493151,1,2
643_314,12.05479452,2.465753425,83.56164384,1.917808219,1,2
645_374,15.34246575,2.191780822,82.46575342,0,1,2
646_455,35.06849315,7.671232877,5.205479452,52.05479452,1,3
646_503,18.08219178,10.1369863,7.671232877,64.10958904,1,3
648_390,15.06849315,7.123287671,67.12328767,10.68493151,1,2
649_387,12.32876712,6.02739726,75.34246575,6.301369863,1,2
649_388,23.28767123,5.753424658,3.01369863,67.94520548,1,3
649_389,18.63013699,3.561643836,0.547945205,77.26027397,1,3
649_394,6.575342466,16.71232877,16.43835616,60.2739726,1,3
649_437,3.835616438,7.397260274,75.89041096,12.87671233,1,2
649_521,1.369863014,11.78082192,6.575342466,80.2739726,1,3
649_524,8.219178082,5.479452055,3.01369863,83.28767123,1,3
650_409,9.315068493,14.24657534,51.23287671,25.20547945,1,2
650_521,3.835616438,10.95890411,12.87671233,72.32876712,1,3
650_524,10.4109589,4.657534247,2.739726027,82.19178082,1,3
650_649,4.109589041,17.53424658,47.39726027,30.95890411,1,2
651_236,12.87671233,7.123287671,68.49315068,11.50684932,1,2
651_346,25.47945205,3.287671233,69.04109589,2.191780822,1,2
651_347,13.15068493,3.01369863,77.26027397,6.575342466,1,2
651_348,12.05479452,6.849315068,73.42465753,7.671232877,1,2
651_511,3.01369863,21.09589041,47.39726027,28.49315068,1,2
652_234,21.64383562,12.05479452,11.50684932,54.79452055,1,3
652_235,14.24657534,5.479452055,4.383561644,75.89041096,1,3
652_237,28.76712329,5.205479452,17.26027397,48.76712329,1,3
652_347,21.36986301,3.01369863,72.87671233,2.739726027,1,2
652_509,18.35616438,7.671232877,1.917808219,72.05479452,1,3
652_510,13.15068493,6.301369863,2.739726027,77.80821918,1,3
652_511,13.42465753,12.87671233,10.1369863,63.56164384,1,3
652_651,16.16438356,8.493150685,15.34246575,60,1,3
654_278,16.98630137,5.205479452,3.561643836,74.24657534,1,3
654_532,6.301369863,3.835616438,1.917808219,87.94520548,1,3
654_560,6.02739726,12.60273973,11.23287671,70.1369863,1,3
654_623,14.52054795,4.657534247,8.767123288,72.05479452,1,3
655_136,30.4109589,4.657534247,62.73972603,2.191780822,1,2
656_242,53.15068493,8.767123288,7.397260274,30.68493151,1,0
656_306,25.47945205,13.42465753,8.767123288,52.32876712,1,3
656_539,26.30136986,4.931506849,64.38356164,4.383561644,1,2
658_108,1.917808219,0.547945205,0.273972603,97.26027397,1,3
659_257,35.06849315,0.273972603,64.38356164,0.273972603,1,2
659_261,19.7260274,0.821917808,79.17808219,0.273972603,1,2
659_263,25.75342466,17.53424658,13.97260274,42.73972603,1,3
659_342,22.19178082,0,77.80821918,0,1,2
659_343,23.01369863,0.547945205,76.43835616,0,1,2
659_448,10.1369863,8.219178082,4.109589041,77.53424658,1,3
659_562,15.34246575,15.89041096,59.17808219,9.589041096,1,2
660_260,15.89041096,9.589041096,26.84931507,47.67123288,1,3
660_342,18.35616438,7.945205479,66.02739726,7.671232877,1,2
660_563,6.849315068,5.753424658,80.82191781,6.575342466,1,2
663_186,11.23287671,4.383561644,80.82191781,3.561643836,1,2
663_325,15.61643836,1.917808219,80.82191781,1.643835616,1,2
663_329,21.36986301,9.589041096,64.65753425,4.383561644,1,2
663_39,18.35616438,2.191780822,79.17808219,0.273972603,1,2
664_186,10.1369863,20.82191781,47.94520548,21.09589041,1,2
664_329,18.35616438,11.78082192,53.69863014,16.16438356,1,2
664_39,17.53424658,4.931506849,72.87671233,4.657534247,1,2
664_663,5.205479452,14.24657534,7.671232877,72.87671233,1,3
665_186,10.1369863,15.89041096,63.28767123,10.68493151,1,2
665_325,15.06849315,5.753424658,75.61643836,3.561643836,1,2
665_663,4.931506849,19.45205479,14.24657534,61.36986301,1,3
670_249,5.753424658,10.68493151,7.671232877,75.89041096,1,3
6_5,0.547945205,23.01369863,46.02739726,30.4109589,1,2
78_12,10.4109589,5.479452055,78.63013699,5.479452055,1,2
78_5,1.095890411,29.31506849,29.5890411,40,1,3
78_53,0.821917808,19.17808219,50.1369863,29.8630137,1,2
78_7,2.191780822,12.32876712,76.43835616,9.04109589,1,2
7_5,1.917808219,9.315068493,8.767123288,80,1,3
7_6,1.643835616,3.287671233,2.191780822,92.87671233,1,3
