10.9 km,44,90,E02000744,Newham 031,0.02576,51.5191
9.5 km,36,89,E02000743,Newham 030,0.0159,51.52077
13.0 km,43,88,E02000742,Newham 029,0.0513,51.52238
10.6 km,42,87,E02000741,Newham 028,0.0344,51.52379
8.7 km,31,86,E02000740,Newham 027,0.00751,51.52558
9.9 km,36,85,E02000739,Newham 026,0.02454,51.52716
11.5 km,37,84,E02000738,Newham 025,0.04306,51.52831
13.5 km,51,83,E02000737,Newham 024,0.05572,51.52853
14.0 km,52,82,E02000736,Newham 023,0.06755,51.53
11.0 km,37,81,E02000735,Newham 022,0.03059,51.53146
9.4 km,30,80,E02000734,Newham 021,0.01763,51.53348
9.2 km,37,79,E02000733,Newham 020,0.00779,51.53422
11.0 km,36,78,E02000732,Newham 019,0.04215,51.53396
12.1 km,37,77,E02000731,Newham 018,0.05113,51.53446
11.1 km,37,76,E02000730,Newham 017,0.02884,51.53808
10.2 km,41,75,E02000729,Newham 016,0.01914,51.53846
12.3 km,39,74,E02000728,Newham 015,0.06119,51.53985
11.1 km,37,73,E02000727,Newham 014,0.03685,51.53953
8.3 km,30,72,E02000726,Newham 013,-0.00819,51.53955
8.3 km,28,71,E02000725,Newham 012,0.00278,51.54256
12.7 km,45,70,E02000724,Newham 011,0.0429,51.54297
12.0 km,36,69,E02000723,Newham 010,0.05159,51.54279
9.5 km,35,68,E02000722,Newham 009,0.01293,51.54405
10.2 km,32,67,E02000721,Newham 008,0.02664,51.54487
10.3 km,33,66,E02000720,Newham 007,0.03308,51.54907
9.2 km,34,65,E02000719,Newham 006,0.01356,51.54925
13.7 km,51,64,E02000718,Newham 005,0.06317,51.54851
11.6 km,31,63,E02000717,Newham 004,0.04966,51.54981
12.0 km,36,62,E02000716,Newham 003,0.04656,51.55512
12.8 km,42,61,E02000715,Newham 002,0.0604,51.5523
10.1 km,31,60,E02000714,Newham 001,0.02302,51.55243
18.9 km,59,59,E02000713,Merton 025,-0.22188,51.3875
17.5 km,49,58,E02000712,Merton 024,-0.19917,51.39075
16.4 km,46,57,E02000711,Merton 023,-0.19152,51.39793
18.6 km,61,56,E02000710,Merton 022,-0.16559,51.39556
17.5 km,53,55,E02000709,Merton 021,-0.21452,51.39778
19.2 km,48,54,E02000708,Merton 020,-0.23533,51.39733
18.6 km,72,53,E02000707,Merton 019,-0.13372,51.39761
14.9 km,52,52,E02000706,Merton 018,-0.17123,51.40565
17.5 km,57,51,E02000705,Merton 017,-0.13968,51.40564
17.3 km,44,50,E02000704,Merton 016,-0.22961,51.40613
16.7 km,49,49,E02000703,Merton 015,-0.20135,51.40699
17.8 km,47,48,E02000702,Merton 014,-0.14963,51.4034
14.2 km,49,47,E02000701,Merton 013,-0.16041,51.40981
14.2 km,47,46,E02000700,Merton 012,-0.18297,51.40998
18.7 km,58,45,E02000699,Merton 011,-0.21481,51.41189
18.1 km,53,44,E02000698,Merton 010,-0.23756,51.41407
14.7 km,42,43,E02000697,Merton 009,-0.19829,51.4147
14.2 km,46,42,E02000696,Merton 008,-0.16843,51.4155
14.2 km,45,41,E02000695,Merton 007,-0.15271,51.41677
14.9 km,44,40,E02000694,Merton 006,-0.18862,51.41971
13.2 km,35,39,E02000693,Merton 005,-0.17781,51.41936
18.2 km,53,38,E02000692,Merton 004,-0.21449,51.42165
15.5 km,45,37,E02000691,Merton 003,-0.19872,51.42465
17.7 km,64,36,E02000690,Merton 002,-0.23114,51.42842
16.1 km,44,35,E02000689,Merton 001,-0.19749,51.43349
13.2 km,47,34,E02000687,Lewisham 035,-0.04892,51.42582
14.5 km,55,33,E02000686,Lewisham 034,-0.02189,51.423
13.6 km,53,32,E02000685,Lewisham 033,-0.06308,51.42878
14.1 km,41,31,E02000683,Lewisham 031,0.03083,51.42952
16.1 km,55,30,E02000682,Lewisham 030,-0.00711,51.43132
14.5 km,54,29,E02000681,Lewisham 029,-0.02913,51.43397
12.3 km,51,28,E02000680,Lewisham 028,-0.06101,51.43498
12.2 km,48,27,E02000679,Lewisham 027,-0.04624,51.43394
14.9 km,45,26,E02000678,Lewisham 026,0.00858,51.43542
13.1 km,55,25,E02000677,Lewisham 025,-0.01384,51.4379
12.6 km,53,24,E02000676,Lewisham 024,-0.04208,51.43948
12.8 km,46,23,E02000675,Lewisham 023,0.01817,51.44021
13.1 km,53,22,E02000674,Lewisham 022,-0.00194,51.4412
13.2 km,57,21,E02000673,Lewisham 021,-0.05601,51.44457
11.1 km,37,20,E02000672,Lewisham 020,-0.02497,51.44562
10.7 km,45,19,E02000671,Lewisham 019,-0.0413,51.44644
12.1 km,48,18,E02000670,Lewisham 018,-0.01255,51.44656
11.1 km,39,17,E02000669,Lewisham 017,-0.00421,51.44916
11.4 km,41,16,E02000668,Lewisham 016,0.00971,51.44995
12.5 km,39,15,E02000667,Lewisham 015,-0.03525,51.453
10.2 km,42,14,E02000666,Lewisham 014,-0.02819,51.45675
11.0 km,37,13,E02000665,Lewisham 013,0.0037,51.4557
12.6 km,41,12,E02000664,Lewisham 012,-0.01211,51.45915
8.6 km,35,11,E02000663,Lewisham 011,-0.02165,51.46229
8.8 km,38,10,E02000662,Lewisham 010,-0.0419,51.46336
10.2 km,32,9,E02000661,Lewisham 009,0.00645,51.46633
8.3 km,30,8,E02000660,Lewisham 008,-0.02774,51.4668
9.2 km,35,7,E02000659,Lewisham 007,-0.00576,51.46711
7.2 km,46,6,E02000658,Lewisham 006,-0.04703,51.4716
7.3 km,30,5,E02000657,Lewisham 005,-0.03253,51.47145
6.4 km,44,4,E02000655,Lewisham 003,-0.04714,51.48065
7.6 km,29,3,E02000654,Lewisham 002,-0.03263,51.4839
6.6 km,39,2,E02000653,Lewisham 001,-0.0399,51.48921
16.2 km,49,1,E02000652,Lambeth 035,-0.13802,51.41505
