11.9 km,35,56,E02000431,Haringey 035,-0.14248,51.57319
9.1 km,42,55,E02000430,Haringey 034,-0.11888,51.5769
12.2 km,39,54,E02000429,Haringey 033,-0.13293,51.57806
8.6 km,54,53,E02000428,Haringey 032,-0.08457,51.5771
7.8 km,44,52,E02000427,Haringey 031,-0.10155,51.57445
12.1 km,39,51,E02000426,Haringey 030,-0.15639,51.57874
14.2 km,41,50,E02000425,Haringey 029,-0.06797,51.57899
8.8 km,39,49,E02000424,Haringey 028,-0.11393,51.58114
8.8 km,50,48,E02000423,Haringey 027,-0.09465,51.58163
14.6 km,46,47,E02000422,Haringey 026,-0.08595,51.58269
13.7 km,35,46,E02000421,Haringey 025,-0.06795,51.58499
13.9 km,38,45,E02000420,Haringey 024,-0.07892,51.58559
9.3 km,51,44,E02000419,Haringey 023,-0.10468,51.58576
13.7 km,45,43,E02000418,Haringey 022,-0.12956,51.5863
12.7 km,44,42,E02000417,Haringey 021,-0.14103,51.58662
9.6 km,37,41,E02000416,Haringey 020,-0.11865,51.58792
12.4 km,33,40,E02000415,Haringey 019,-0.0945,51.59042
14.6 km,47,39,E02000414,Haringey 018,-0.07912,51.59101
14.1 km,47,38,E02000413,Haringey 017,-0.15491,51.59398
10.3 km,58,37,E02000412,Haringey 016,-0.11016,51.59333
15.1 km,43,36,E02000411,Haringey 015,-0.05725,51.59311
13.4 km,42,35,E02000410,Haringey 014,-0.14456,51.59498
13.1 km,43,34,E02000409,Haringey 013,-0.08693,51.59415
11.9 km,40,33,E02000408,Haringey 012,-0.06602,51.59515
11.9 km,40,32,E02000407,Haringey 011,-0.07341,51.59511
12.6 km,37,31,E02000406,Haringey 010,-0.10021,51.59625
11.4 km,46,30,E02000405,Haringey 009,-0.13071,51.59726
13.6 km,39,29,E02000404,Haringey 008,-0.09974,51.60135
13.5 km,39,28,E02000403,Haringey 007,-0.10809,51.60311
12.8 km,52,27,E02000402,Haringey 006,-0.07992,51.60323
14.5 km,47,26,E02000401,Haringey 005,-0.09058,51.60414
14.7 km,38,25,E02000400,Haringey 004,-0.12999,51.60513
12.7 km,39,24,E02000398,Haringey 002,-0.05442,51.60424
11.9 km,38,23,E02000397,Haringey 001,-0.11696,51.60556
11.8 km,45,22,E02000396,Hammersmith and Fulham 025,-0.1943,51.46906
12.1 km,38,21,E02000395,Hammersmith and Fulham 024,-0.20915,51.47022
11.5 km,45,20,E02000394,Hammersmith and Fulham 023,-0.18557,51.47301
12.0 km,46,19,E02000393,Hammersmith and Fulham 022,-0.21292,51.47689
11.1 km,35,18,E02000392,Hammersmith and Fulham 021,-0.20303,51.47634
10.6 km,37,17,E02000391,Hammersmith and Fulham 020,-0.19299,51.47712
11.5 km,45,16,E02000390,Hammersmith and Fulham 019,-0.20962,51.48069
11.3 km,49,15,E02000389,Hammersmith and Fulham 018,-0.22141,51.48127
9.9 km,37,14,E02000388,Hammersmith and Fulham 017,-0.19843,51.48316
11.0 km,35,13,E02000387,Hammersmith and Fulham 016,-0.21573,51.48512
10.1 km,27,12,E02000386,Hammersmith and Fulham 015,-0.20371,51.48734
10.4 km,27,11,E02000385,Hammersmith and Fulham 014,-0.21207,51.48829
11.2 km,29,10,E02000384,Hammersmith and Fulham 013,-0.22665,51.49231
10.2 km,28,9,E02000383,Hammersmith and Fulham 012,-0.21098,51.49346
12.1 km,31,8,E02000382,Hammersmith and Fulham 011,-0.23921,51.49411
10.9 km,42,7,E02000381,Hammersmith and Fulham 010,-0.21863,51.49745
12.8 km,39,6,E02000380,Hammersmith and Fulham 009,-0.23051,51.49841
13.3 km,40,5,E02000379,Hammersmith and Fulham 008,-0.24594,51.50018
10.3 km,33,4,E02000378,Hammersmith and Fulham 007,-0.22062,51.50166
12.0 km,47,3,E02000377,Hammersmith and Fulham 006,-0.23999,51.50363
11.2 km,41,2,E02000376,Hammersmith and Fulham 005,-0.23039,51.50399
11.3 km,34,1,E02000375,Hammersmith and Fulham 004,-0.22439,51.50781
