475_195,0.0450819672131,244.0
652_651,0.0618556701031,194.0
534_300,0.0298507462687,268.0
389_386,0.0287769784173,278.0
547_532,0.0449101796407,334.0
388_386,0.0510638297872,235.0
288_287,0.015,400.0
6_5,0.0988372093023,172.0
659_562,0.015923566879,314.0
270_117,0.046511627907,172.0
516_439,0.0717488789238,223.0
474_204,0.031746031746,252.0
555_248,0.0616438356164,146.0
306_305,0.0166666666667,300.0
439_334,0.0382653061224,392.0
268_47,0.0669291338583,254.0
307_305,0.0505617977528,178.0
207_204,0.0273037542662,293.0
206_195,0.0528846153846,208.0
477_470,0.0446428571429,112.0
509_237,0.0387596899225,387.0
321_222,0.0209580838323,334.0
295_290,0.0610687022901,131.0
541_348,0.147058823529,136.0
366_365,0.0734463276836,177.0
275_271,0.0166666666667,300.0
507_366,0.0331325301205,332.0
274_271,0.0232558139535,258.0
321_18,0.0302013422819,298.0
538_537,0.016,125.0
200_192,0.0507246376812,276.0
54_46,0.0666666666667,75.0
658_108,0.0325443786982,338.0
463_136,0.0266666666667,300.0
411_354,0.0505617977528,356.0
509_348,0.0470914127424,361.0
473_192,0.0507246376812,276.0
620_223,0.0689655172414,116.0
472_192,0.0372340425532,376.0
243_219,0.0891364902507,359.0
524_388,0.031007751938,258.0
450_306,0.0284090909091,176.0
137_136,0.0140845070423,213.0
407_226,0.0357142857143,140.0
473_203,0.0266666666667,300.0
510_347,0.0215633423181,371.0
329_39,0.0329218106996,243.0
260_259,0.01,200.0
261_259,0.0194174757282,309.0
278_276,0.0492610837438,203.0
267_205,0.0286738351254,279.0
212_109,0.0543806646526,331.0
381_376,0.020325203252,246.0
536_305,0.0418604651163,215.0
537_305,0.0125,400.0
380_376,0.0265780730897,301.0
298_297,0.0327868852459,244.0
409_394,0.0794701986755,302.0
526_525,0.0562248995984,249.0
527_525,0.0670731707317,164.0
491_273,0.0198412698413,252.0
649_437,0.0361990950226,221.0
193_191,0.025,320.0
192_191,0.0403225806452,248.0
282_116,0.0210526315789,380.0
511_234,0.0509803921569,255.0
576_195,0.0558375634518,197.0
623_532,0.024,125.0
558_222,0.02,100.0
635_440,0.0179211469534,279.0
429_324,0.0153846153846,325.0
515_168,0.0300751879699,266.0
53_7,0.0560747663551,107.0
656_307,0.0277777777778,216.0
569_349,0.0641025641026,78.0
656_242,0.0529801324503,151.0
428_426,0.047619047619,231.0
495_457,0.036866359447,217.0
654_532,0.03125,352.0
473_472,0.01,100.0
538_307,0.0174216027875,287.0
203_197,0.025,320.0
538_242,0.0315315315315,222.0
437_394,0.054347826087,92.0
636_520,0.02,200.0
62_5,0.0988372093023,172.0
652_237,0.0582010582011,189.0
525_404,0.0557491289199,287.0
563_257,0.0218579234973,366.0
470_197,0.0555555555556,234.0
471_197,0.0566037735849,265.0
528_136,0.0229007633588,262.0
536_450,0.0454545454545,176.0
515_447,0.0479041916168,334.0
106_11,0.01,200.0
458_123,0.05,100.0
470_207,0.0582959641256,223.0
471_207,0.0566037735849,265.0
602_452,0.0576923076923,156.0
343_342,0.0506329113924,158.0
597_266,0.0236686390533,338.0
318_316,0.0319488817891,313.0
530_303,0.0364583333333,384.0
470_196,0.0543933054393,239.0
337_330,0.0365853658537,328.0
471_196,0.0566037735849,265.0
623_548,0.0507614213198,197.0
415_414,0.01,200.0
616_303,0.0254545454545,275.0
530_529,0.0255474452555,274.0
532_465,0.0320512820513,312.0
483_174,0.0171673819742,233.0
186_182,0.0245098039216,408.0
538_306,0.0204918032787,244.0
203_196,0.025,320.0
465_278,0.0748663101604,187.0
448_257,0.0203045685279,394.0
53_6,0.0636042402827,283.0
493_492,0.0337552742616,237.0
656_306,0.0346820809249,173.0
187_38,0.01,200.0
492_187,0.0237388724036,337.0
651_511,0.0380228136882,263.0
428_427,0.0314465408805,318.0
493_187,0.02,100.0
207_198,0.0266666666667,300.0
475_474,0.0285714285714,175.0
513_284,0.047619047619,336.0
643_314,0.0223642172524,313.0
511_235,0.0328947368421,304.0
186_39,0.0233333333333,300.0
659_257,0.0691823899371,159.0
444_163,0.02,200.0
205_200,0.02,400.0
665_663,0.0523690773067,401.0
204_200,0.0273037542662,293.0
664_663,0.0253807106599,197.0
660_342,0.0148514851485,404.0
491_272,0.0526315789474,95.0
328_154,0.0215053763441,93.0
267_195,0.025,320.0
375_19,0.0294117647059,272.0
476_200,0.0273037542662,293.0
477_200,0.043956043956,91.0
474_198,0.030888030888,259.0
537_241,0.0221238938053,226.0
106_84,0.0390625,256.0
481_452,0.0323741007194,278.0
649_524,0.0496894409938,161.0
536_241,0.0444444444444,180.0
480_452,0.0505415162455,277.0
477_191,0.025,200.0
333_12,0.0152671755725,393.0
600_457,0.0340136054422,147.0
510_346,0.045,200.0
406_227,0.046511627907,301.0
511_346,0.0471204188482,191.0
659_261,0.0423728813559,118.0
261_258,0.0233236151603,343.0
570_424,0.0544959128065,367.0
450_242,0.0316455696203,158.0
235_234,0.0574712643678,87.0
472_193,0.02,100.0
243_218,0.0454545454545,110.0
524_389,0.0228310502283,219.0
450_307,0.0378378378378,185.0
428_45,0.0387323943662,284.0
386_385,0.00729927007299,411.0
54_47,0.0790960451977,177.0
486_273,0.0449826989619,289.0
621_408,0.0512820512821,156.0
538_536,0.0207468879668,241.0
497_111,0.0501792114695,279.0
487_273,0.0654205607477,214.0
620_408,0.0480769230769,104.0
524_409,0.0737704918033,122.0
656_536,0.0352941176471,170.0
498_312,0.0490797546012,163.0
196_192,0.0507246376812,276.0
197_192,0.0507246376812,276.0
333_148,0.0266666666667,225.0
509_236,0.0521327014218,211.0
573_102,0.021186440678,236.0
513_288,0.0402684563758,298.0
558_556,0.0409836065574,122.0
476_471,0.0444444444444,315.0
492_38,0.0337552742616,237.0
357_126,0.048309178744,414.0
477_471,0.0398009950249,402.0
605_273,0.025,200.0
206_205,0.0439024390244,205.0
268_46,0.0670391061453,179.0
604_273,0.0166666666667,300.0
624_451,0.0331491712707,181.0
307_241,0.0353982300885,226.0
408_225,0.0588235294118,187.0
306_241,0.0390625,128.0
559_278,0.0657276995305,213.0
555_249,0.0212765957447,329.0
560_547,0.0673575129534,193.0
503_502,0.00666666666667,300.0
475_205,0.0285714285714,175.0
286_76,0.0562770562771,231.0
270_116,0.0588235294118,136.0
541_236,0.0357142857143,140.0
448_261,0.02416918429,331.0
609_254,0.0534351145038,262.0
524_521,0.01,200.0
370_369,0.0306513409962,261.0
436_435,0.049504950495,101.0
646_455,0.005,400.0
389_387,0.00666666666667,300.0
388_387,0.0242718446602,206.0
146_117,0.01,200.0
651_347,0.0214477211796,373.0
447_439,0.103448275862,116.0
331_330,0.0804597701149,87.0
520_363,0.0283400809717,247.0
476_196,0.0273037542662,293.0
348_236,0.0479704797048,271.0
457_130,0.031976744186,344.0
476_207,0.0273037542662,293.0
557_318,0.0248756218905,402.0
556_318,0.0369318181818,352.0
267_192,0.0396600566572,353.0
168_166,0.0135501355014,369.0
491_275,0.0198412698413,252.0
602_480,0.0355029585799,169.0
526_165,0.0461956521739,368.0
576_193,0.0498084291188,261.0
501_500,0.0442477876106,113.0
527_165,0.0494699646643,283.0
263_260,0.025641025641,351.0
587_586,0.0630630630631,111.0
607_363,0.0156599552573,447.0
358_115,0.0255102040816,196.0
427_47,0.0327455919395,397.0
485_174,0.0721649484536,194.0
474_473,0.02,400.0
475_473,0.0456140350877,285.0
659_342,0.0150537634409,465.0
204_196,0.0273037542662,293.0
334_168,0.0295857988166,169.0
528_464,0.0480769230769,104.0
249_248,0.0607476635514,214.0
321_316,0.0289855072464,345.0
605_604,0.02,100.0
12_7,0.0174927113703,343.0
347_234,0.0161725067385,371.0
554_281,0.02,100.0
346_234,0.055,200.0
454_380,0.0340425531915,235.0
329_186,0.036496350365,137.0
203_200,0.025,320.0
200_198,0.0266666666667,300.0
524_394,0.0557491289199,287.0
481_480,0.0378006872852,291.0
415_413,0.01,200.0
304_111,0.0266666666667,300.0
426_46,0.0511945392491,293.0
504_365,0.0534351145038,131.0
342_257,0.0441988950276,181.0
473_198,0.0266666666667,300.0
343_257,0.0701754385965,114.0
300_125,0.0456026058632,307.0
471_191,0.0414937759336,241.0
470_191,0.0321637426901,342.0
573_57,0.0742358078603,229.0
623_559,0.0546448087432,183.0
153_152,0.0150602409639,332.0
581_578,0.0318181818182,220.0
589_584,0.0233333333333,300.0
652_509,0.0444444444444,270.0
563_343,0.0336134453782,238.0
471_200,0.0566037735849,265.0
470_200,0.0496183206107,262.0
439_168,0.0625,192.0
225_223,0.0337552742616,237.0
495_125,0.0166666666667,300.0
212_103,0.0418604651163,215.0
474_193,0.0205128205128,390.0
270_146,0.053412462908,337.0
475_193,0.0422077922078,308.0
442_381,0.0568181818182,88.0
523_389,0.0583333333333,120.0
144_112,0.123287671233,73.0
178_176,0.0319634703196,219.0
125_109,0.0617283950617,243.0
576_473,0.0546218487395,238.0
198_197,0.026402640264,303.0
453_237,0.0328947368421,152.0
670_247,0.114583333333,96.0
199_197,0.025,320.0
529_297,0.0327868852459,244.0
660_563,0.0214592274678,233.0
603_176,0.0240549828179,291.0
602_176,0.0791366906475,139.0
464_463,0.0225,400.0
409_388,0.102040816327,147.0
442_378,0.024154589372,207.0
206_193,0.0477941176471,272.0
477_476,0.0232558139535,430.0
117_114,0.035,200.0
116_114,0.035,200.0
530_298,0.0255474452555,274.0
541_509,0.0390879478827,307.0
511_510,0.0383141762452,261.0
343_261,0.0481481481481,270.0
523_409,0.0553359683794,253.0
622_353,0.0253968253968,315.0
480_176,0.0615384615385,260.0
259_258,0.0166666666667,300.0
481_176,0.0625,208.0
428_54,0.112244897959,98.0
564_260,0.0210084033613,238.0
47_46,0.0595238095238,252.0
589_588,0.0266666666667,300.0
620_225,0.0355555555556,225.0
515_334,0.0393700787402,127.0
118_116,0.0571428571429,140.0
621_225,0.0570175438596,228.0
498_138,0.0353982300885,226.0
314_140,0.0234741784038,213.0
649_387,0.0411764705882,340.0
241_240,0.0348583877996,459.0
263_257,0.0827067669173,133.0
473_204,0.0273037542662,293.0
118_117,0.0297397769517,269.0
427_268,0.0357142857143,140.0
426_268,0.0265486725664,113.0
314_141,0.0355555555556,225.0
428_43,0.0864197530864,162.0
411_353,0.0610687022901,131.0
489_488,0.0153374233129,326.0
622_411,0.01,200.0
437_409,0.0398550724638,276.0
650_409,0.04,275.0
487_275,0.0561224489796,196.0
660_260,0.0214592274678,233.0
53_12,0.032967032967,182.0
486_275,0.0369003690037,271.0
564_261,0.0233918128655,342.0
648_390,0.02,100.0
324_155,0.0222222222222,225.0
573_313,0.0180995475113,442.0
499_314,0.0169491525424,413.0
272_271,0.034965034965,143.0
530_299,0.0302197802198,364.0
273_271,0.0166666666667,300.0
