2,51.51678,-0.12664
5,51.49273,-0.22426
6,51.49215,-0.22356
7,51.49171,-0.22361
9,51.51825,-0.11122
11,51.51684,-0.12749
12,51.4934,-0.22403
18,51.45281,-0.97052
19,51.75337,-1.26248
27,53.81724,-3.05427
29,52.63654,-1.13319
38,51.37525,-0.1012
39,51.41146,-0.3002
43,52.47921,-0.92187
45,52.47798,-0.91805
46,52.47831,-0.91984
47,52.47748,-0.92211
53,51.49185,-0.22409
54,52.47776,-0.92009
57,51.51742,-0.11925
62,51.49226,-0.22374
76,53.4971,-2.2339
78,51.49255,-0.22395
84,51.51591,-0.12772
98,51.51315,-0.13759
99,51.49348,-0.14133
102,51.51757,-0.11992
103,51.5119,-0.1282
106,51.51646,-0.13053
108,51.524106,-0.137177
109,51.51261,-0.13362
111,51.51645,-0.13934
112,51.51926,-0.16888
113,51.51706,-0.1657
114,51.51582,-0.16395
115,51.51506,-0.16315
116,51.5144,-0.16169
117,51.51444,-0.16221
118,51.51434,-0.15957
119,51.51286,-0.15799
121,51.5164,-0.14004
123,51.51212,-0.14508
124,51.5196,-0.13347
125,51.51343,-0.13601
126,51.51726,-0.15544
130,51.51359,-0.14336
131,51.5228,-0.13664
134,51.51197,-0.12858
136,52.20788,0.11932
137,52.2061,0.1208
138,51.53239,-0.10632
140,51.53832,-0.14187
141,51.53819,-0.14216
144,51.51938,-0.16949
145,51.51949,-0.16917
146,51.51611,-0.16447
148,51.49301,-0.22552
152,51.4968,-0.13991
153,51.49643,-0.14484
154,51.48365,-0.17678
155,51.48932,-0.16383
157,51.49264,-0.23038
163,51.45646,-2.60655
164,51.45857,-2.58709
165,51.45762,-2.58877
166,55.95093,-3.20355
168,55.95216,-3.19983
170,51.86526,-2.24608
171,51.8653,-2.24554
174,51.50321,-0.0794
175,51.50446,-0.08301
176,52.6285,1.29425
178,52.6271,1.29355
182,51.41031,-0.30691
186,51.41174,-0.30312
187,51.37658,-0.10182
189,51.4051,0.01525
191,53.68197,-1.49386
192,53.68186,-1.4947
193,53.68134,-1.49581
194,53.68176,-1.49756
195,53.68205,-1.4961
196,53.68174,-1.4961
197,53.68181,-1.49604
198,53.68156,-1.49677
199,53.68192,-1.49678
200,53.68162,-1.49583
203,53.68186,-1.49658
204,53.68157,-1.49629
205,53.68186,-1.49798
206,53.68221,-1.49739
207,53.68197,-1.49614
212,51.51326,-0.12932
218,53.74326,-0.33761
219,53.74463,-0.34041
221,51.45575,-0.97274
222,51.4557,-0.97228
223,51.06883,-1.79562
225,51.06972,-1.79505
226,51.0684,-1.79583
227,51.35278,-1.99617
229,50.37149,-4.14033
234,52.95355,-1.14784
235,52.95431,-1.14742
236,52.95563,-1.14953
237,52.95181,-1.14903
240,53.79789,-1.55003
241,53.79763,-1.54504
242,53.79735,-1.54344
243,53.74228,-0.3378
247,53.38304,-1.46676
248,53.38034,-1.47131
249,53.38165,-1.46937
250,53.37571,-1.47369
251,53.37811,-1.47152
254,53.81814,-3.05374
255,50.90587,-1.40429
257,55.86048,-4.25269
258,55.85977,-4.25836
259,55.85828,-4.25675
260,55.85798,-4.25316
261,55.86093,-4.25542
263,55.86015,-4.25448
266,52.63593,-1.13361
267,53.68185,-1.49682
268,52.47899,-0.92175
270,51.514977,-0.161042
271,53.40621,-2.98525
272,53.40528,-2.98639
273,53.40505,-2.98251
274,53.40452,-2.98693
275,53.40495,-2.98279
276,53.18956,-2.89126
278,53.19084,-2.88936
279,54.97344,-1.6136
281,54.97561,-1.61256
282,51.5137,-0.15714
284,53.48116,-2.24533
