01,01,15.5925456706707
01,02,24.2198417030568
01,03,28.784026297086
01,04,28.9755831552707
01,05,29.1604536052009
01,06,29.6813312647754
01,07,31.0487604540024
01,08,20.358133832846
01,09,27.817969122556
01,10,28.7496468926554
01,11,28.8921335447498
01,12,27.5437750648738
01,13,30.8042976106403
01,14,32.1543152660075
01,15,20.0492906212664
01,16,28.2628001412429
01,17,29.6350356567748
01,18,30.6778037113877
01,19,30.8427846934071
01,20,33.3550580860363
01,21,33.4965205739972
01,22,22.1755466903073
01,23,29.1337094907407
01,24,30.722580922865
01,25,30.8902348224513
01,26,31.0031750173974
01,27,33.8502783516988
01,28,34.9439359600186
01,29,22.378971400047
01,30,30.2576359771721
01,31,30.2699725115741
02,01,31.0676651106501
02,02,31.6217582987552
02,03,33.5130101165981
02,04,35.2291666666667
02,05,22.9202636833451
02,06,28.9498697916667
02,07,30.8888316151203
02,08,30.4868168473351
02,09,30.7321117296446
02,10,33.0083680555556
02,11,33.5217173002942
02,12,22.3359157986111
02,13,32.8918022021015
02,14,34.4753164202509
02,15,32.0743845980126
02,16,33.1281758130081
02,17,35.5396312260536
02,18,35.3634849773243
02,19,23.1821681775918
02,20,31.2785997732426
02,21,31.5153198653199
02,22,31.8597611890448
02,23,30.7598872387239
02,24,35.5201415753277
02,25,34.129414781548
02,26,22.7130055669166
02,27,27.9009495743287
02,28,30.5469469099277
03,01,31.8338391294838
03,02,32.3963332252486
03,03,32.8352818230852
03,04,35.6953982762407
03,05,21.6897773279352
03,06,30.377924337059
03,07,31.5150681341719
03,08,32.3052070180976
03,09,33.0102685013399
03,10,35.4183995205337
03,11,36.7561846875666
03,12,23.291748046875
03,13,31.0572133458647
03,14,32.0190418490723
03,15,33.0922999895963
03,16,32.9035379303236
03,17,34.686800421031
03,18,36.0283629837703
03,19,23.6125369666244
03,20,28.9589803710537
03,21,31.3726044852192
03,22,29.3707890070922
03,23,32.2503218459101
03,24,35.2551139794686
03,25,37.6099050375787
03,26,23.1762705472326
03,27,29.7126907540395
03,28,30.7685661399324
03,29,30.7472134949132
03,30,32.2340840840841
03,31,34.8262648809524
04,01,35.2855062724014
04,02,23.6124847374847
04,03,31.0461098820059
04,04,31.4309597295708
04,05,32.5104588638117
04,06,33.1528979238754
04,07,34.5090623806797
04,08,33.9519898504274
04,09,23.3122023809524
04,10,31.3073798404359
04,11,32.5867273252455
04,12,32.4648840206186
04,13,34.7893998272884
04,14,29.294877408056
04,15,32.6695247129792
04,16,17.6674813780261
04,17,23.3666276117946
04,18,30.9362242441749
04,19,31.5279947916667
04,20,32.3055616047232
04,21,33.2974476755401
04,22,33.5438247492284
04,23,22.0624755046051
04,24,29.1756200825177
04,25,30.136784151446
04,26,30.2291432057057
04,27,31.6891740015143
04,28,35.1932596659159
04,29,35.8814215548035
04,30,24.9014141195694
05,01,24.2804235635464
05,02,30.172782712916
05,03,30.2657960025969
05,04,32.0894818198597
05,05,34.0158255408874
05,06,34.6280258764608
05,07,23.0362372665535
05,08,29.8884858116823
05,09,30.7667757774141
05,10,31.5252076525054
05,11,32.3492884790528
05,12,33.4723978158419
05,13,34.0597848360656
05,14,22.5382002508361
05,15,28.2173452510422
05,16,29.9806643780291
05,17,27.9178427419355
05,18,30.8070420481063
05,19,33.4031964540907
05,20,33.8469520979651
05,21,22.9614165751419
05,22,29.7127140181915
05,23,30.1122315406461
05,24,30.7205137561925
05,25,32.8708949639021
05,26,34.8433819004923
05,27,32.6011119901547
05,28,24.6679222222222
05,29,23.9404091591592
05,30,31.4483079805996
05,31,32.7064269075246
06,01,33.076030643739
06,02,33.7088166666667
06,03,34.0003652013664
06,04,21.4235543754539
06,05,27.1587676402287
06,06,26.9350677670424
06,07,30.5612307657899
06,08,29.6782276521271
06,09,31.6128584591873
06,10,31.4111908014572
06,11,20.8646469907407
06,12,28.1535311310495
06,13,29.6332443897099
06,14,29.8817858437557
06,15,30.8855686115613
06,16,32.7624144606519
06,17,32.0917602362915
06,18,21.0540608903606
06,19,27.2173380362166
06,20,29.0298633122029
06,21,28.5800390355418
06,22,30.3135196208113
06,23,32.1999412051828
06,24,32.8258660665576
06,25,22.1585262987613
06,26,29.4762465846995
06,27,28.1042183195592
06,28,29.836771458447
06,29,31.0101273148148
06,30,34.2059710837887
07,01,34.8336943069307
07,02,23.9276669000934
07,03,30.6843944811148
07,04,30.8865329384312
07,05,31.9490910117435
