475_195,0.206406926407
652_651,0.558163791833
534_300,0.163351648352
389_386,0.171110615522
547_532,0.377429990967
388_386,0.373137254902
288_287,0.299118198874
6_5,0.764714914715
659_562,0.152857142857
270_117,0.148720789686
516_439,0.260434782609
474_204,0.103105522143
555_248,0.160434782609
306_305,0.035
439_334,0.0958695652174
268_47,0.557397139865
307_305,0.271746031746
207_204,0.0822580645161
206_195,0.194502164502
477_470,0.1
509_237,0.350887083446
321_222,0.0840487582593
295_290,0.679215686275
541_348,0.797477433914
366_365,0.247471819646
275_271,0.04
507_366,0.503333333333
274_271,0.0744827586207
321_18,0.578894523327
538_537,0.05
200_192,0.314272445054
54_46,0.132697947214
658_108,0.195626780627
463_136,0.0266666666667
411_354,0.32938534279
509_348,0.248087431694
473_192,0.314272445054
620_223,0.252792536502
472_192,0.304272445054
243_219,1.86998200724
524_388,0.567692307692
450_306,0.0564964447317
137_136,0.0869230769231
407_226,0.08
473_203,0.08
510_347,0.145026628914
329_39,0.102020674251
260_259,0.01
261_259,0.0960931174089
278_276,0.244658869396
267_205,0.128637182836
212_109,0.73784964329
381_376,0.0584782608696
536_305,0.26
537_305,0.025
380_376,0.268496503497
298_297,0.118181818182
409_394,0.96280232925
526_525,0.972748351898
527_525,1.01993710692
491_273,0.0534615384615
649_437,0.230665002427
193_191,0.0941098484848
192_191,0.205744719842
282_116,0.0675
511_234,0.335550883095
576_195,0.430717703349
623_532,0.06
558_222,0.02
635_440,0.0479746835443
429_324,0.126666666667
515_168,0.2425
53_7,0.109011627907
656_307,0.110459770115
569_349,0.127631578947
656_242,0.171285897448
428_426,0.795769230769
495_457,0.177647058824
654_532,0.324259259259
473_472,0.01
538_307,0.0514942528736
203_197,0.107789725209
538_242,0.112320380207
437_394,0.275
636_520,0.02
62_5,0.764714914715
652_237,0.473406593407
525_404,0.442613383682
563_257,0.393333333333
470_197,0.271425241425
471_197,0.338501385512
528_136,0.132739403454
536_450,0.157234081372
515_447,0.358529411765
106_11,0.01
458_123,0.10303030303
470_207,0.327835497835
471_207,0.338501385512
602_452,0.355923504413
343_342,0.207884615385
597_266,0.113947368421
318_316,0.401688311688
530_303,0.401312399356
470_196,0.259018293534
337_330,0.227121212121
471_196,0.338501385512
623_548,0.243756613757
415_414,0.01
616_303,0.208711967546
530_529,0.077027027027
532_465,0.280185185185
483_174,0.045303030303
186_182,0.138289518032
538_306,0.0785618729097
203_196,0.107789725209
465_278,0.369259259259
448_257,0.29325203252
53_6,0.708611881252
493_492,0.850909090909
656_306,0.137527390151
187_38,0.01
492_187,0.820606060606
651_511,0.179657680787
428_427,0.566666666667
493_187,0.02
207_198,0.08
475_474,0.0566666666667
513_284,0.178333333333
643_314,0.244102564103
511_235,0.134601560186
186_39,0.06
659_257,0.488266038123
444_163,0.02
205_200,0.065
665_663,0.454744714305
204_200,0.0815053763441
664_663,0.317936507937
660_342,0.106192915066
491_272,0.108228980322
328_154,0.0215053763441
267_195,0.107789725209
375_19,0.0916666666667
476_200,0.0815053763441
477_200,0.0910910910911
474_198,0.100847457627
537_241,0.125384615385
106_84,0.123571428571
481_452,0.146529884032
649_524,0.185009416196
536_241,0.182421652422
480_452,0.208232027881
477_191,0.05
333_12,0.0931782945736
600_457,0.0725531914894
510_346,0.281310093415
406_227,0.267034625896
511_346,0.283246753247
659_261,0.0952088452088
261_258,0.0864285714286
570_424,0.960460117198
450_242,0.0646253021757
235_234,0.167132867133
472_193,0.02
243_218,0.32
524_389,0.167894736842
450_307,0.159487734488
428_45,0.610454545455
386_385,0.184318181818
54_47,0.555527805528
486_273,1.50505376344
621_408,0.207522349936
538_536,0.0770498084291
497_111,0.341394236119
487_273,0.401666666667
620_408,0.130114942529
524_409,0.577037037037
656_536,0.13601532567
498_312,0.18049681207
196_192,0.314272445054
197_192,0.314272445054
333_148,0.1
509_236,0.15547776959
573_102,0.0933333333333
513_288,0.673269230769
558_556,0.0877777777778
476_471,0.298737652265
492_38,0.825606060606
357_126,0.62
477_471,0.381053771835
605_273,0.05
206_205,0.47
268_46,0.73704360156
604_273,0.04
624_451,0.174917541229
307_241,0.165384615385
408_225,0.904521072797
306_241,0.127142857143
559_278,0.33902670112
555_249,0.108965517241
560_547,0.430103884372
503_502,0.00666666666667
475_205,0.0566666666667
286_76,0.595001268875
270_116,0.253473815298
541_236,0.08
448_261,0.112664576803
609_254,0.521207273202
